date,year,month,direction,hs6,tw_name,en_name,category,country,is_china,value_kusd
2021-12-01,2021,12,E,283329,其他硫酸鹽（鈷／錳）,Other Sulphates (Co/Mn),正極材料 (Cathode Materials),馬來西亞,False,14
2021-12-01,2021,12,E,283691,碳酸鋰,Lithium Carbonate,正極材料 (Cathode Materials),中國大陸,True,1109
2021-12-01,2021,12,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),中國大陸,True,995
2021-12-01,2021,12,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),其他國家,False,0
2021-12-01,2021,12,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),日本,False,431
2021-12-01,2021,12,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),泰國,False,264
2021-12-01,2021,12,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),美國,False,2
2021-12-01,2021,12,E,380110,人造石墨,Artificial Graphite,負極材料 (Anode Materials),越南,False,5
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),中國大陸,True,31407
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),以色列,False,273
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),伊朗,False,159
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),俄羅斯,False,11
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),克羅埃西亞,False,63
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),其他國家,False,26
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),加拿大,False,7
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),匈牙利,False,3
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),南非,False,60
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),南韓,False,6199
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),卡達,False,28
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),印尼,False,2064
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),印度,False,1582
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),哥倫比亞,False,30
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),哥斯大黎加,False,3
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),土耳其,False,87
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),墨西哥,False,224
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),奧地利,False,11
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),孟加拉,False,227
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),巴基斯坦,False,87
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),巴西,False,23
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),德國,False,238
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),愛沙尼亞,False,1
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),愛爾蘭,False,170
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),拉脫維亞,False,72
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),挪威,False,4
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),斯里蘭卡,False,708
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),新加坡,False,1625
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),日本,False,20760
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),智利,False,1
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),柬埔寨,False,252
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),模里西斯,False,16
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),比利時,False,56
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),沙烏地阿拉伯,False,251
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),法國,False,62
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),法屬玻里尼西亞,False,42
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),泰國,False,3169
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),海地,False,7
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),澳大利亞,False,240
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),澳門,False,75
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),瑞典,False,17
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),留尼旺,False,0
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),約旦,False,2
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),紐西蘭,False,47
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),緬甸,False,19
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),美國,False,1322
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),義大利,False,620
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),英國,False,27
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),荷蘭,False,827
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),菲律賓,False,1080
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),蘇利南,False,1
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),西班牙,False,13
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),賴索托,False,65
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),越南,False,6137
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),阿拉伯聯合大公國,False,4
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),阿根廷,False,7
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),香港,False,1696
2021-12-01,2021,12,E,382499,其他未列名化學品,Other Chemical Products (electrolyte precursors),電解液與功能化學品 (Electrolyte & Functional Chemicals),馬來西亞,False,3201
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),中國大陸,True,20553
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),南非,False,199
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),印尼,False,353
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),墨西哥,False,265
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),孟加拉,False,886
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),巴基斯坦,False,97
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),希臘,False,326
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),斯里蘭卡,False,202
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),日本,False,485
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),柬埔寨,False,177
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),泰國,False,78
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),澳大利亞,False,1593
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),秘魯,False,115
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),緬甸,False,218
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),羅馬尼亞,False,19
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),菲律賓,False,166
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),越南,False,4397
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),阿拉伯聯合大公國,False,64
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),阿爾及利亞,False,31
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),香港,False,140
2021-12-01,2021,12,E,390120,高密度聚乙烯 (HDPE),Polyethylene (spec. gravity ≥ 0.94),封裝材料 (Packaging Materials),馬來西亞,False,241
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),中國大陸,True,27177
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),以色列,False,33
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),俄羅斯,False,0
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),加拿大,False,89
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),南韓,False,40
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),印尼,False,2042
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),印度,False,156
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),厄瓜多,False,199
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),吉布地,False,2
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),哥倫比亞,False,445
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),哥斯大黎加,False,161
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),土耳其,False,17
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),坦尚尼亞,False,164
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),埃及,False,113
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),塞內加爾,False,62
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),墨西哥,False,800
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),委內瑞拉,False,404
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),孟加拉,False,5921
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),尼加拉瓜,False,176
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),巴基斯坦,False,97
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),巴西,False,61
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),德國,False,66
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),新加坡,False,452
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),日本,False,640
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),智利,False,34
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),柬埔寨,False,171
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),泰國,False,1218
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),牙買加,False,32
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),瓜地馬拉,False,614
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),秘魯,False,2593
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),突尼西亞,False,48
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),紐西蘭,False,21
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),緬甸,False,341
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),美國,False,1116
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),肯亞,False,33
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),菲律賓,False,993
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),薩爾瓦多,False,263
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),象牙海岸,False,429
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),越南,False,6225
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),迦納,False,62
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),阿拉伯聯合大公國,False,23
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),阿根廷,False,106
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),香港,False,3447
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),馬來西亞,False,258
2021-12-01,2021,12,E,390210,聚丙烯 (PP),Polypropylene,封裝材料 (Packaging Materials),馬達加斯加,False,43
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),中國大陸,True,904
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),日本,False,347
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),泰國,False,400
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),澳大利亞,False,132
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),菲律賓,False,18
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),越南,False,13
2021-12-01,2021,12,E,750210,未合金鎳（未加工）,"Nickel, Unwrought, Not Alloyed",金屬原料 (Metals & Minerals),香港,False,17
2021-12-01,2021,12,E,810520,鈷粉,Cobalt Powders,金屬原料 (Metals & Minerals),南韓,False,224
2021-12-01,2021,12,E,810520,鈷粉,Cobalt Powders,金屬原料 (Metals & Minerals),泰國,False,633
2021-12-01,2021,12,E,810520,鈷粉,Cobalt Powders,金屬原料 (Metals & Minerals),越南,False,5
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),中國大陸,True,4346
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),丹麥,False,79
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),以色列,False,280
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),俄羅斯,False,6
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),保加利亞,False,23
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),克羅埃西亞,False,24
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),加拿大,False,1571
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),匈牙利,False,1549
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),南非,False,17
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),南韓,False,241
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),印尼,False,5
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),印度,False,531
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),厄瓜多,False,2
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),哥倫比亞,False,8
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),哥斯大黎加,False,1
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),土耳其,False,5
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),墨西哥,False,12
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),奧地利,False,253
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),巴拉圭,False,0
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),巴西,False,12
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),德國,False,2113
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),愛爾蘭,False,44
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),挪威,False,2
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),捷克,False,19
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),斯洛維尼亞,False,4
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),新加坡,False,213
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),日本,False,3366
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),柬埔寨,False,623
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),比利時,False,82
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),法國,False,281
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),波蘭,False,482
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),泰國,False,947
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),澳大利亞,False,147
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),瑞典,False,637
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),瑞士,False,369
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),盧森堡,False,50
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),立陶宛,False,3
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),紐西蘭,False,15
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),羅馬尼亞,False,30
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),美國,False,8520
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),義大利,False,212
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),英國,False,450
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),荷蘭,False,4044
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),菲律賓,False,2759
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),葡萄牙,False,900
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),西班牙,False,204
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),越南,False,2799
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),阿拉伯聯合大公國,False,82
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),阿根廷,False,3
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),香港,False,3980
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),馬來西亞,False,4542
2021-12-01,2021,12,E,850760,鋰離子蓄電池,Lithium-Ion Batteries (incl. EV),電池成品 (Batteries),馬紹爾群島,False,0
2021-12-01,2021,12,E,850790,蓄電池零件,Storage Battery Parts (non-lead-acid),電池成品 (Batteries),中國大陸,True,653
2021-12-01,2021,12,E,850790,蓄電池零件,Storage Battery Parts (non-lead-acid),電池成品 (Batteries),南非,False,8
2021-12-01,2021,12,E,850790,蓄電池零件,Storage Battery Parts (non-lead-acid),電池成品 (Batteries),印尼,False,63
